Instance,nfs_ops,cifs_ops,http_ops,fcp_ops,iscsi_ops,read_ops,write_ops,net_data_rec,net_data_sen,disk_data_re,disk_data_wr,cpu_busy,avg_processo,total_proces,num_processo,time,uptime
system,7,0,0,0,0,2,4,5,7,8,24,0,0,1,2,1372806354,92624549
system,5,0,0,0,0,0,0,3,1,384,1768,1,1,2,2,1372806355,92624550
system,5,0,0,0,0,0,5,3,3,16,0,0,0,1,2,1372806356,92624551
system,13,0,0,0,0,0,10,6,3,16,32,0,0,1,2,1372806357,92624552
system,96,0,0,0,0,1,7,23,27,0,0,0,0,1,2,1372806358,92624553
system,3,0,0,0,0,0,2,1,1,16,0,0,0,1,2,1372806359,92624554
system,4,0,0,0,0,0,3,14,2,8,24,0,0,1,2,1372806360,92624555
system,8,0,0,0,0,0,8,20,3,0,0,0,0,1,2,1372806361,92624556
system,2,0,0,0,0,1,1,2,3,24,8,0,0,1,2,1372806362,92624557
system,13,0,0,0,0,0,7,53,5,8,24,0,0,1,2,1372806363,92624558
system,62,0,0,0,0,2,4,14,17,0,0,0,0,1,2,1372806364,92624559
system,5,0,0,0,0,0,0,1,1,459,2188,1,1,2,2,1372806365,92624560
system,14,0,0,0,0,2,11,85,10,8,24,0,0,1,2,1372806366,92624561
system,61,0,0,0,0,1,14,15,19,7,7,0,0,1,2,1372806367,92624562
system,0,0,0,0,0,0,0,0,2,16,0,0,0,1,2,1372806368,92624563
system,4,0,0,0,0,0,2,2,1,8,24,0,0,1,2,1372806369,92624564
system,20,0,0,0,0,0,6,30,5,0,0,0,0,1,2,1372806370,92624565
system,26,0,0,0,0,1,24,90,11,16,0,0,0,1,2,1372806371,92624566
system,4,0,0,0,0,0,4,85,3,16,32,0,0,1,2,1372806372,92624567
system,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1372806373,92624568
system,4,0,0,0,0,1,3,2,3,16,0,0,0,1,2,1372806374,92624569
system,12,0,0,0,0,1,5,21,6,1180,2312,1,1,2,2,1372806375,92624570
system,9,0,0,0,0,0,9,25,4,4,0,0,0,1,2,1372806376,92624571
system,13,0,0,0,0,0,10,5,3,24,8,0,0,1,2,1372806377,92624572
system,89,0,0,0,0,0,6,19,23,8,24,0,0,1,2,1372806378,92624573
system,8,0,0,0,0,0,2,4,3,0,0,0,0,1,2,1372806379,92624574
system,48,0,0,0,0,0,9,42,14,16,0,0,0,1,2,1372806380,92624575
system,9,0,0,0,0,0,6,8,2,8,24,0,0,1,2,1372806381,92624576
system,6,0,0,0,0,0,0,2,2,8,8,0,0,1,2,1372806382,92624577
system,47,0,0,0,0,0,3,12,13,16,0,0,0,1,2,1372806383,92624578
system,12,0,0,0,0,2,2,5,5,8,24,0,0,1,2,1372806384,92624579
system,1,0,0,0,0,0,1,9,1,8,0,0,0,1,2,1372806385,92624580
system,10,0,0,0,0,1,9,22,5,416,2148,1,1,2,2,1372806386,92624581
system,60,0,0,0,0,0,13,15,16,16,32,0,0,1,2,1372806387,92624582
system,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372806388,92624583
system,3,0,0,0,0,0,2,2,1,16,0,0,0,1,2,1372806389,92624584
system,10,0,0,0,0,1,4,23,6,8,24,0,0,1,2,1372806390,92624585
system,14,0,0,0,0,0,5,4,3,0,0,0,0,1,2,1372806391,92624586
system,0,0,0,0,0,0,0,2,2,24,8,0,0,1,2,1372806392,92624587
system,2,0,0,0,0,0,0,1,1,8,24,0,0,1,2,1372806393,92624588
system,10,0,0,0,0,1,3,3,4,0,0,0,0,1,2,1372806394,92624589
system,3,0,0,0,0,0,2,13,1,15,0,0,0,1,2,1372806395,92624590
system,7,0,0,0,0,0,6,7,3,400,1792,1,1,2,2,1372806396,92624591
system,10,0,0,0,0,0,10,3,3,8,8,0,0,1,2,1372806397,92624592
system,94,0,0,0,0,3,9,23,30,16,0,0,0,1,2,1372806398,92624593
system,12,0,0,0,0,1,7,83,8,8,24,0,0,1,2,1372806399,92624594
system,43,0,0,0,0,3,6,106,14,0,0,0,0,1,2,1372806400,92624595
system,16,0,0,0,0,2,0,3,6,0,0,0,0,1,2,1372806404,92624598
system,2,0,0,0,0,0,2,2,2,16,0,0,0,1,2,1372806405,92624599
system,23,0,0,0,0,0,16,86,8,8,24,0,0,1,2,1372806406,92624600
system,26,0,0,0,0,1,24,108,10,372,2296,1,1,2,2,1372806407,92624601
system,59,0,0,0,0,1,14,15,18,24,8,0,0,1,2,1372806408,92624602
system,1,0,0,0,0,0,0,2,0,8,24,0,0,1,2,1372806409,92624603
system,2,0,0,0,0,0,2,2,2,0,0,0,0,1,2,1372806410,92624604
system,7,0,0,0,0,0,7,36,3,16,0,0,0,1,2,1372806411,92624605
system,17,0,0,0,0,0,5,7,4,8,24,0,0,1,2,1372806412,92624606
system,1,0,0,0,0,0,0,2,1,8,8,0,0,1,2,1372806413,92624607
system,6,0,0,0,0,1,0,2,3,16,0,0,0,1,2,1372806414,92624608
system,3,0,0,0,0,0,2,2,1,8,24,0,0,1,2,1372806415,92624609
system,15,0,0,0,0,0,7,42,5,0,0,0,0,1,2,1372806416,92624610
system,48,0,0,0,0,0,9,17,14,504,2140,1,1,2,2,1372806417,92624611
system,13,0,0,0,0,0,10,5,3,16,32,0,0,1,2,1372806418,92624612
system,51,0,0,0,0,1,4,12,17,0,0,0,0,1,2,1372806419,92624613
system,49,0,0,0,0,0,5,12,13,16,0,0,0,1,2,1372806420,92624614
system,1,0,0,0,0,0,1,9,1,8,24,0,0,1,2,1372806421,92624615
system,8,0,0,0,0,0,8,19,3,0,0,0,0,1,2,1372806422,92624616
system,0,0,0,0,0,0,0,1,0,24,8,0,0,1,2,1372806423,92624617
system,10,0,0,0,0,1,5,50,6,8,24,0,0,1,2,1372806424,92624618
system,3,0,0,0,0,0,2,1,2,0,0,0,0,1,2,1372806425,92624619
system,1,0,0,0,0,0,0,1,1,16,0,0,0,1,2,1372806426,92624620
system,6,0,0,0,0,0,5,2,2,372,1812,1,1,2,2,1372806427,92624621
system,15,0,0,0,0,1,11,7,6,16,20,0,0,1,2,1372806428,92624622
system,46,0,0,0,0,0,3,10,13,16,0,0,0,1,2,1372806429,92624623
system,54,0,0,0,0,0,8,88,16,8,24,0,0,1,2,1372806430,92624624
system,11,0,0,0,0,1,4,16,5,0,0,0,0,1,2,1372806431,92624625
system,13,0,0,0,0,1,7,9,6,16,0,0,0,1,2,1372806432,92624626
system,12,0,0,0,0,1,7,97,7,16,32,0,0,1,2,1372806433,92624627
system,5,0,0,0,0,1,0,1,3,0,0,0,0,1,2,1372806434,92624628
system,2,0,0,0,0,0,2,1,1,16,0,0,0,1,2,1372806435,92624629
system,5,0,0,0,0,0,0,3,2,8,24,0,0,1,2,1372806436,92624630
system,27,0,0,0,0,4,9,25,11,0,0,0,0,1,2,1372806437,92624631
system,15,0,0,0,0,0,10,6,4,408,2120,1,1,2,2,1372806438,92624632
system,1,0,0,0,0,0,0,2,1,8,24,0,0,1,2,1372806439,92624633
system,96,0,0,0,0,2,10,25,29,0,0,0,0,1,2,1372806440,92624634
system,22,0,0,0,0,1,21,98,10,16,0,0,0,1,2,1372806441,92624635
system,25,0,0,0,0,0,23,90,8,8,24,0,0,1,2,1372806442,92624636
system,6,0,0,0,0,0,0,3,2,8,8,0,0,1,2,1372806443,92624637
system,4,0,0,0,0,0,3,19,2,16,0,0,0,1,2,1372806444,92624638
system,3,0,0,0,0,0,2,2,1,8,24,0,0,1,2,1372806445,92624639
system,4,0,0,0,0,0,4,20,2,0,0,0,0,1,2,1372806446,92624640
system,9,0,0,0,0,0,9,24,4,16,0,0,0,1,2,1372806447,92624641
system,13,0,0,0,0,0,9,4,3,487,2325,1,1,2,2,1372806448,92624642
system,46,0,0,0,0,0,3,10,12,0,0,0,0,1,2,1372806449,92624643
system,13,0,0,0,0,2,2,4,5,16,0,0,0,1,2,1372806450,92624644
system,7,0,0,0,0,0,6,31,3,8,24,0,0,1,2,1372806451,92624645
system,20,0,0,0,0,1,7,10,7,0,0,0,0,1,2,1372806452,92624646
system,42,0,0,0,0,0,3,10,13,24,8,0,0,1,2,1372806453,92624647
system,6,0,0,0,0,0,0,2,2,8,24,0,0,1,2,1372806454,92624648
system,8,0,0,0,0,0,2,3,2,0,0,0,0,1,2,1372806455,92624649
system,2,0,0,0,0,0,1,10,1,16,0,0,0,1,2,1372806456,92624650
system,9,0,0,0,0,0,9,82,4,8,24,0,0,1,2,1372806457,92624651
system,10,0,0,0,0,0,10,4,4,400,2026,1,1,2,2,1372806458,92624652
system,0,0,0,0,0,0,0,1,0,16,0,0,0,1,2,1372806459,92624653
system,96,0,0,0,0,1,9,22,28,8,24,0,0,1,2,1372806460,92624654
system,7,0,0,0,0,0,4,95,4,0,0,0,0,1,2,1372806461,92624655
system,5,0,0,0,0,1,1,2,5,0,0,0,0,1,2,1372806464,92624658
system,4,0,0,0,0,1,3,3,5,16,0,0,0,1,2,1372806465,92624659
system,11,0,0,0,0,0,3,16,3,8,24,0,0,1,2,1372806466,92624660
system,10,0,0,0,0,0,9,37,3,0,0,0,0,1,2,1372806467,92624661
system,11,0,0,0,0,0,10,5,3,420,2072,1,1,2,2,1372806468,92624662
system,49,0,0,0,0,1,4,14,16,12,24,0,0,1,2,1372806469,92624663
system,2,0,0,0,0,0,2,2,1,0,0,0,0,1,2,1372806470,92624664
system,5,0,0,0,0,0,5,27,2,16,0,0,0,1,2,1372806471,92624665
system,12,0,0,0,0,1,6,6,7,7,23,0,0,1,2,1372806472,92624666
system,22,0,0,0,0,4,1,6,11,7,7,0,0,1,2,1372806473,92624667
system,9,0,0,0,0,0,0,3,3,256,120,0,0,1,2,1372806474,92624668
system,3,0,0,0,0,0,2,2,1,8,24,0,0,1,2,1372806475,92624669
system,66,0,0,0,0,0,19,95,19,0,0,0,0,1,2,1372806476,92624670
system,22,0,0,0,0,0,22,85,7,16,0,0,0,1,2,1372806477,92624671
system,17,0,0,0,0,0,10,5,4,1148,2268,1,1,2,2,1372806478,92624672
system,1,0,0,0,0,0,0,1,1,4,0,0,0,1,2,1372806479,92624673
system,96,0,0,0,0,1,8,21,26,16,0,0,0,1,2,1372806480,92624674
system,8,0,0,0,0,0,7,36,3,8,24,0,0,1,2,1372806481,92624675
system,9,0,0,0,0,0,9,24,3,0,0,0,0,1,2,1372806482,92624676
system,0,0,0,0,0,0,0,0,1,24,8,0,0,1,2,1372806483,92624677
system,6,0,0,0,0,1,1,3,4,8,24,0,0,1,2,1372806484,92624678
system,3,0,0,0,0,0,2,1,2,0,0,0,0,1,2,1372806485,92624679
system,6,0,0,0,0,0,5,23,2,16,0,0,0,1,2,1372806486,92624680
system,7,0,0,0,0,0,6,7,2,8,24,0,0,1,2,1372806487,92624681
system,17,0,0,0,0,0,10,6,6,16,8,0,0,1,2,1372806488,92624682
system,88,0,0,0,0,0,6,20,23,396,2056,1,1,2,2,1372806489,92624683
system,14,0,0,0,0,0,6,83,5,8,24,0,0,1,2,1372806490,92624684
system,2,0,0,0,0,0,1,11,1,0,0,0,0,1,2,1372806491,92624685
system,8,0,0,0,0,1,6,3,5,16,0,0,0,1,2,1372806492,92624686
system,8,0,0,0,0,0,4,90,4,16,32,0,0,1,2,1372806493,92624687
system,46,0,0,0,0,0,3,12,13,0,0,0,0,1,2,1372806494,92624688
system,6,0,0,0,0,0,2,2,2,16,0,0,0,1,2,1372806495,92624689
system,19,0,0,0,0,4,2,6,11,8,24,0,0,1,2,1372806496,92624690
system,8,0,0,0,0,1,6,4,4,0,0,0,0,1,2,1372806497,92624691
system,11,0,0,0,0,0,10,7,3,24,8,0,0,1,2,1372806498,92624692
system,1,0,0,0,0,0,0,1,1,424,2112,1,1,2,2,1372806499,92624693
system,91,0,0,0,0,0,7,20,24,0,0,0,0,1,2,1372806500,92624694
system,3,0,0,0,0,0,3,16,1,16,8,0,0,1,2,1372806501,92624695
system,15,0,0,0,0,0,7,21,4,7,15,0,0,1,2,1372806502,92624696
system,1,0,0,0,0,0,0,0,0,8,8,0,0,1,2,1372806503,92624697
system,10,0,0,0,0,2,7,31,8,20,8,0,0,1,2,1372806504,92624698
system,7,0,0,0,0,2,4,4,6,4,16,0,0,1,2,1372806505,92624699
system,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1372806506,92624700
system,8,0,0,0,0,0,8,20,3,16,8,0,0,1,2,1372806507,92624701
system,16,0,0,0,0,1,11,6,6,16,24,0,0,1,2,1372806508,92624702
system,61,0,0,0,0,3,3,13,18,380,1880,1,1,2,2,1372806509,92624703
system,7,0,0,0,0,0,2,2,3,16,8,0,0,1,2,1372806510,92624704
system,15,0,0,0,0,0,14,75,5,8,16,0,0,1,2,1372806511,92624705
system,26,0,0,0,0,0,21,82,8,0,0,0,0,1,2,1372806512,92624706
system,4,0,0,0,0,0,0,1,2,28,16,0,0,1,2,1372806513,92624707
system,20,0,0,0,0,2,3,22,7,4,16,0,0,1,2,1372806514,92624708
system,3,0,0,0,0,0,2,1,1,0,0,0,0,1,2,1372806515,92624709
system,11,0,0,0,0,1,5,21,6,16,8,0,0,1,2,1372806516,92624710
system,10,0,0,0,0,0,10,87,4,8,16,0,0,1,2,1372806517,92624711
system,10,0,0,0,0,0,10,3,4,8,8,0,0,1,2,1372806518,92624712
system,0,0,0,0,0,0,0,1,1,500,2300,1,1,2,2,1372806519,92624713
system,94,0,0,0,0,0,8,22,24,12,16,0,0,1,2,1372806520,92624714
system,10,0,0,0,0,0,7,103,5,0,0,0,0,1,2,1372806521,92624715
system,7,0,0,0,0,0,0,3,3,0,0,0,0,1,2,1372806524,92624718
system,43,0,0,0,0,0,4,10,12,23,23,0,0,1,2,1372806525,92624719
system,13,0,0,0,0,0,0,12,4,0,0,0,0,1,2,1372806526,92624720
system,9,0,0,0,0,0,8,34,3,0,0,0,0,1,2,1372806527,92624721
system,17,0,0,0,0,3,13,8,10,32,32,0,0,1,2,1372806528,92624722
system,48,0,0,0,0,1,4,12,15,408,2192,1,1,2,2,1372806529,92624723
system,8,0,0,0,0,0,8,42,4,4,0,0,0,1,2,1372806530,92624724
system,0,0,0,0,0,0,0,1,1,24,24,0,0,1,2,1372806531,92624725
system,9,0,0,0,0,0,5,4,2,0,0,0,0,1,2,1372806532,92624726
system,0,0,0,0,0,0,0,2,1,8,8,0,0,1,2,1372806533,92624727
system,5,0,0,0,0,0,0,2,2,24,24,0,0,1,2,1372806534,92624728
system,3,0,0,0,0,0,2,1,1,0,0,0,0,1,2,1372806535,92624729
system,14,0,0,0,0,1,4,17,7,0,0,0,0,1,2,1372806536,92624730
system,10,0,0,0,0,2,8,9,7,24,24,0,0,1,2,1372806537,92624731
system,23,0,0,0,0,0,16,36,6,8,8,0,0,1,2,1372806538,92624732
system,1,0,0,0,0,0,0,1,1,4,0,0,0,1,2,1372806539,92624733
system,94,0,0,0,0,1,9,21,27,400,1880,1,1,2,2,1372806540,92624734
system,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1372806541,92624735
system,8,0,0,0,0,0,8,19,3,0,0,0,0,1,2,1372806542,92624736
system,0,0,0,0,0,0,0,1,1,32,32,0,0,1,2,1372806543,92624737
system,11,0,0,0,0,1,2,15,4,0,0,0,0,1,2,1372806544,92624738
system,18,0,0,0,0,3,2,5,7,0,0,0,0,1,2,1372806545,92624739
system,19,0,0,0,0,0,18,87,7,24,24,0,0,1,2,1372806546,92624740
system,10,0,0,0,0,0,9,20,3,0,0,0,0,1,2,1372806547,92624741
system,19,0,0,0,0,1,11,7,7,8,8,0,0,1,2,1372806548,92624742
system,46,0,0,0,0,0,3,11,13,24,24,0,0,1,2,1372806549,92624743
system,14,0,0,0,0,0,7,88,5,628,2174,1,1,2,2,1372806550,92624744
system,8,0,0,0,0,0,7,102,4,0,0,0,0,1,2,1372806551,92624745
system,7,0,0,0,0,0,5,3,2,24,24,0,0,1,2,1372806552,92624746
system,0,0,0,0,0,0,0,2,1,8,8,0,0,1,2,1372806553,92624747
system,4,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1372806554,92624748
system,2,0,0,0,0,0,2,3,1,24,24,0,0,1,2,1372806555,92624749
system,11,0,0,0,0,0,5,26,3,0,0,0,0,1,2,1372806556,92624750
system,13,0,0,0,0,0,6,8,4,0,0,0,0,1,2,1372806557,92624751
system,57,0,0,0,0,0,13,14,15,32,32,0,0,1,2,1372806558,92624752
system,1,0,0,0,0,0,0,3,1,0,0,0,0,1,2,1372806559,92624753
system,52,0,0,0,0,1,6,13,16,364,1980,1,1,2,2,1372806560,92624754
system,97,0,0,0,0,3,12,44,32,24,24,0,0,1,2,1372806561,92624755
system,16,0,0,0,0,0,8,24,4,0,0,0,0,1,2,1372806562,92624756
system,1,0,0,0,0,0,0,1,1,8,8,0,0,1,2,1372806563,92624757
system,1,0,0,0,0,0,0,0,1,24,24,0,0,1,2,1372806564,92624758
system,2,0,0,0,0,0,2,1,1,0,0,0,0,1,2,1372806565,92624759
system,4,0,0,0,0,0,4,44,3,0,0,0,0,1,2,1372806566,92624760
system,5,0,0,0,0,0,5,3,2,24,24,0,0,1,2,1372806567,92624761
system,60,0,0,0,0,0,13,14,16,8,8,0,0,1,2,1372806568,92624762
system,2,0,0,0,0,1,1,2,3,0,0,0,0,1,2,1372806569,92624763
system,53,0,0,0,0,2,7,13,18,420,1868,1,1,2,2,1372806570,92624764
system,4,0,0,0,0,0,3,14,2,4,0,0,0,1,2,1372806571,92624765
system,14,0,0,0,0,1,9,21,7,0,0,0,0,1,2,1372806572,92624766
system,0,0,0,0,0,0,0,1,0,32,32,0,0,1,2,1372806573,92624767
system,19,0,0,0,0,1,6,30,8,0,0,0,0,1,2,1372806574,92624768
system,3,0,0,0,0,0,2,1,1,0,0,0,0,1,2,1372806575,92624769
system,1,0,0,0,0,0,0,1,1,24,24,0,0,1,2,1372806576,92624770
system,12,0,0,0,0,0,8,82,4,0,0,0,0,1,2,1372806577,92624771
system,20,0,0,0,0,2,10,7,7,8,8,0,0,1,2,1372806578,92624772
system,0,0,0,0,0,0,0,1,1,24,24,0,0,1,2,1372806579,92624773
system,6,0,0,0,0,0,2,2,2,120,664,1,1,2,2,1372806580,92624774
system,115,0,0,0,0,5,13,48,36,292,1300,1,1,2,2,1372806581,92624775
system,5,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1372806584,92624778
system,2,0,0,0,0,0,2,3,2,24,24,0,0,1,2,1372806585,92624779
system,11,0,0,0,0,0,4,21,3,0,0,0,0,1,2,1372806586,92624780
system,14,0,0,0,0,0,13,37,5,0,0,0,0,1,2,1372806587,92624781
system,18,0,0,0,0,2,6,8,6,32,32,0,0,1,2,1372806588,92624782
system,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1372806589,92624783
system,48,0,0,0,0,0,5,11,14,0,0,0,0,1,2,1372806590,92624784
system,6,0,0,0,0,0,6,32,2,1260,2368,1,1,2,2,1372806591,92624785
system,10,0,0,0,0,0,6,9,3,0,0,0,0,1,2,1372806592,92624786
system,4,0,0,0,0,2,2,2,6,8,8,0,0,1,2,1372806593,92624787
system,3,0,0,0,0,1,1,2,3,24,24,0,0,1,2,1372806594,92624788
system,7,0,0,0,0,0,2,2,3,0,0,0,0,1,2,1372806595,92624789
system,9,0,0,0,0,0,1,11,3,0,0,0,0,1,2,1372806596,92624790
system,16,0,0,0,0,0,12,22,5,24,24,0,0,1,2,1372806597,92624791
system,55,0,0,0,0,0,9,13,14,8,8,0,0,1,2,1372806598,92624792
system,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372806599,92624793
system,3,0,0,0,0,0,2,1,1,24,24,0,0,1,2,1372806600,92624794
system,95,0,0,0,0,2,11,43,29,472,1904,1,1,3,2,1372806601,92624795
system,7,0,0,0,0,1,6,3,5,0,0,0,0,1,2,1372806602,92624796
system,0,0,0,0,0,0,0,0,0,31,31,0,0,1,2,1372806603,92624797
system,3,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1372806604,92624798
system,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1372806605,92624799
system,6,0,0,0,0,1,4,15,5,24,24,0,0,1,2,1372806606,92624800
system,11,0,0,0,0,0,10,9,3,0,0,0,0,1,2,1372806607,92624801
system,14,0,0,0,0,1,6,5,5,8,8,0,0,1,2,1372806608,92624802
system,0,0,0,0,0,0,0,0,1,24,24,0,0,1,2,1372806609,92624803
system,60,0,0,0,0,0,9,94,17,0,0,0,0,1,2,1372806610,92624804
system,7,0,0,0,0,0,6,95,4,408,1908,1,1,2,2,1372806611,92624805
system,7,0,0,0,0,0,5,3,2,24,24,0,0,1,2,1372806612,92624806
system,4,0,0,0,0,2,2,3,6,8,8,0,0,1,2,1372806613,92624807
system,0,0,0,0,0,0,0,3,1,0,0,0,0,1,2,1372806614,92624808
system,6,0,0,0,0,0,2,3,2,24,24,0,0,1,2,1372806615,92624809
system,21,0,0,0,0,0,16,84,7,0,0,0,0,1,2,1372806616,92624810
system,29,0,0,0,0,0,26,89,9,0,0,0,0,1,2,1372806617,92624811
system,35,0,0,0,0,4,10,30,11,32,32,0,0,1,2,1372806618,92624812
system,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372806619,92624813
system,9,0,0,0,0,0,2,4,3,0,0,0,0,1,2,1372806620,92624814
system,94,0,0,0,0,1,11,40,27,836,2508,1,1,3,2,1372806621,92624815
system,62,0,0,0,0,0,12,35,16,0,0,0,0,1,2,1372806622,92624816
system,1,0,0,0,0,0,0,1,1,8,8,0,0,1,2,1372806623,92624817
system,8,0,0,0,0,0,6,31,3,24,24,0,0,1,2,1372806624,92624818
system,6,0,0,0,0,2,4,3,6,0,0,0,0,1,2,1372806625,92624819
system,2,0,0,0,0,1,1,1,3,0,0,0,0,1,2,1372806626,92624820
system,10,0,0,0,0,0,10,9,4,24,24,0,0,1,2,1372806627,92624821
system,10,0,0,0,0,0,6,3,3,8,8,0,0,1,2,1372806628,92624822
system,2,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372806629,92624823
system,49,0,0,0,0,0,5,12,13,24,24,0,0,1,2,1372806630,92624824
system,1,0,0,0,0,0,0,8,0,99,579,1,1,2,2,1372806631,92624825
system,13,0,0,0,0,0,8,21,5,300,1332,0,0,1,2,1372806632,92624826
system,6,0,0,0,0,1,1,2,4,32,32,0,0,1,2,1372806633,92624827
system,55,0,0,0,0,1,7,34,16,0,0,0,0,1,2,1372806634,92624828
system,7,0,0,0,0,0,2,2,2,0,0,0,0,1,2,1372806635,92624829
system,1,0,0,0,0,0,0,2,1,24,24,0,0,1,2,1372806636,92624830
system,9,0,0,0,0,0,9,3,3,0,0,0,0,1,2,1372806637,92624831
system,12,0,0,0,0,1,7,5,5,8,8,0,0,1,2,1372806638,92624832
system,0,0,0,0,0,0,0,1,1,24,24,0,0,1,2,1372806639,92624833
system,6,0,0,0,0,0,2,3,2,0,0,0,0,1,2,1372806640,92624834
system,97,0,0,0,0,0,12,110,28,0,0,0,0,1,2,1372806641,92624835
system,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1372806644,92624838
system,8,0,0,0,0,2,4,3,7,24,24,0,0,1,2,1372806645,92624839
system,6,0,0,0,0,0,0,4,2,0,0,0,0,1,2,1372806646,92624840
system,13,0,0,0,0,0,12,35,4,0,0,0,0,1,2,1372806647,92624841
system,8,0,0,0,0,0,6,3,2,32,32,0,0,1,2,1372806648,92624842
system,2,0,0,0,0,1,1,2,3,0,0,0,0,1,2,1372806649,92624843
system,48,0,0,0,0,0,5,13,14,0,0,0,0,1,2,1372806650,92624844
system,16,0,0,0,0,0,16,83,6,24,24,0,0,1,2,1372806651,92624845
system,27,0,0,0,0,0,23,90,8,1192,2220,1,1,2,2,1372806652,92624846
system,2,0,0,0,0,1,1,2,4,8,8,0,0,1,2,1372806653,92624847
system,18,0,0,0,0,2,2,20,6,23,23,0,0,1,2,1372806654,92624848
system,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1372806655,92624849
system,16,0,0,0,0,0,3,20,4,0,0,0,0,1,2,1372806656,92624850
system,19,0,0,0,0,2,15,28,10,24,24,0,0,1,2,1372806657,92624851
system,13,0,0,0,0,1,7,4,5,8,8,0,0,1,2,1372806658,92624852
system,5,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1372806659,92624853
system,49,0,0,0,0,0,5,11,13,24,24,0,0,1,2,1372806660,92624854
system,95,0,0,0,0,0,13,59,26,0,0,1,0,1,2,1372806661,92624855
system,6,0,0,0,0,0,6,7,2,996,2156,1,1,2,2,1372806662,92624856
system,0,0,0,0,0,0,0,0,1,32,32,0,0,1,2,1372806663,92624857
system,4,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1372806664,92624858
system,4,0,0,0,0,1,3,3,3,0,0,0,0,1,2,1372806665,92624859
system,4,0,0,0,0,1,2,10,4,24,24,0,0,1,2,1372806666,92624860
system,14,0,0,0,0,0,13,84,6,0,0,0,0,1,2,1372806667,92624861
system,9,0,0,0,0,0,6,5,3,8,8,0,0,1,2,1372806668,92624862
system,6,0,0,0,0,0,0,2,2,24,24,0,0,1,2,1372806669,92624863
system,96,0,0,0,0,0,8,22,25,0,0,0,0,1,2,1372806670,92624864
system,5,0,0,0,0,0,4,91,4,0,0,0,0,1,2,1372806671,92624865
system,11,0,0,0,0,1,5,5,4,432,2112,1,1,2,2,1372806672,92624866
system,0,0,0,0,0,0,0,1,0,12,8,0,0,1,2,1372806673,92624867
system,2,0,0,0,0,1,1,2,4,0,0,0,0,1,2,1372806674,92624868
system,2,0,0,0,0,0,2,3,1,24,24,0,0,1,2,1372806675,92624869
system,13,0,0,0,0,0,3,17,4,0,0,0,0,1,2,1372806676,92624870
system,15,0,0,0,0,1,11,10,6,0,0,0,0,1,2,1372806677,92624871
system,7,0,0,0,0,0,6,4,2,32,32,0,0,1,2,1372806678,92624872
system,1,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1372806679,92624873
system,19,0,0,0,0,2,2,5,7,0,0,0,0,1,2,1372806680,92624874
system,97,0,0,0,0,1,12,47,28,24,24,0,0,1,2,1372806681,92624875
system,12,0,0,0,0,0,7,20,2,199,1470,1,1,2,2,1372806682,92624876
system,0,0,0,0,0,0,0,0,0,237,277,0,0,1,2,1372806683,92624877
system,2,0,0,0,0,0,0,1,1,24,24,0,0,1,2,1372806684,92624878
system,4,0,0,0,0,1,3,2,4,0,0,0,0,1,2,1372806685,92624879
system,16,0,0,0,0,0,16,84,6,0,0,0,0,1,2,1372806686,92624880
system,71,0,0,0,0,0,28,88,20,24,24,0,0,1,2,1372806687,92624881
system,10,0,0,0,0,0,6,4,3,8,8,0,0,1,2,1372806688,92624882
system,9,0,0,0,0,3,3,4,8,0,0,0,0,1,2,1372806689,92624883
system,66,0,0,0,0,4,6,15,22,24,24,1,0,1,2,1372806690,92624884
system,8,0,0,0,0,0,7,36,3,0,0,0,0,1,2,1372806691,92624885
system,17,0,0,0,0,0,9,25,5,0,0,0,0,1,2,1372806692,92624886
system,2,0,0,0,0,0,0,1,1,1036,2820,1,1,2,2,1372806693,92624887
system,5,0,0,0,0,0,0,3,2,0,0,0,0,1,2,1372806694,92624888
system,3,0,0,0,0,0,2,2,1,0,0,0,0,1,2,1372806695,92624889
system,10,0,0,0,0,0,5,24,3,24,24,0,0,1,2,1372806696,92624890
system,12,0,0,0,0,1,11,10,6,0,0,0,0,1,2,1372806697,92624891
system,8,0,0,0,0,1,7,4,5,8,8,0,0,1,2,1372806698,92624892
system,0,0,0,0,0,0,0,0,1,24,24,0,0,1,2,1372806699,92624893
system,6,0,0,0,0,0,2,3,2,0,0,0,0,1,2,1372806700,92624894
system,56,0,0,0,0,0,8,102,16,0,0,0,0,1,2,1372806701,92624895
